"시설년도","위치코드","시설구분1","시설구분2","쉼터명칭","도로명주소","지번주소","시설면적","이용가능인원","비고","경도","위도","X좌표(EPSG:5186)","Y좌표(EPSG:5186)"
"2026","1168059000","공공시설","공공청사","강남구보건소","서울특별시 강남구 선릉로 668  (삼성동)","서울특별시 강남구 삼성동 8","120.00","30","","127.0421356","37.5162818","203725.05008131","546312.02885276"
"2026","1168059000","특정계층이용시설","회원이용시설","봉전경로당","서울특별시 강남구  봉은사로68길  39-3  (삼성동)","서울특별시 강남구 삼성동 123-29","110.00","33","","127.0519014","37.5098625","204588.80082348","545599.99957519"
"2026","1168059000","공공시설","공공청사","삼성2동주민센터","서울특별시 강남구  봉은사로  419   (삼성동)","서울특별시 강남구 삼성동 38-34","786.00","40","","127.0459912","37.5111674","204066.18667068","545744.55502083"
"2026","1168060000","공공시설","공공청사","대치1동주민센터","서울특별시 강남구  남부순환로391길  19   (대치동)","서울특별시 강남구 대치동 646-2","388.00","118","","127.0567749","37.4932457","205020.79813183","543755.99828138"
"2026","1168061000","특정계층이용시설","회원이용시설","대치경로당","서울특별시 강남구 역삼로90길 18","서울특별시 강남구 대치동 971-15","92.00","28","","127.0620106","37.5028334","205483.10792888","544820.40063687"
"2026","1168061000","공공시설","공공청사","대치2동주민센터","서울특별시 강남구  영동대로65길  24   (대치동)","서울특별시 강남구 대치동 980-9","72.00","22","","127.0641871","37.5023060","205675.59858801","544761.99506945"
"2026","1168063000","특정계층이용시설","회원이용시설","대치노인복지관","서울특별시 강남구 역삼로69길 22","서울특별시 강남구 대치동 901-4","24.50","7","","127.0541250","37.5030230","204785.83439900","544841.01357884"
"2026","1168063000","공공시설","공공청사","대치4동주민센터","서울특별시 강남구  도곡로77길  23   (대치동)","서울특별시 강남구 대치동 928-22","301.00","30","","127.0578474","37.4997288","205115.20076472","544475.59575083"
"2026","1168064000","특정계층이용시설","회원이용시설","선정시니어센터","서울특별시 강남구 선릉로105길 5","서울특별시 강남구 역삼동 683-19","36.00","12","","127.0442670","37.5082460","203913.89874950","545420.24381974"
"2026","1168064000","특정계층이용시설","회원이용시설","충현복지관","서울특별시 강남구 논현로98길 16 (충현복지관)","서울특별시 강남구 역삼동 669-3","102.00","21","","127.0367950","37.5035970","203253.45819695","544903.97998884"
"2026","1168064000","특정계층이용시설","회원이용시설","청음복지관","서울특별시 강남구 봉은사로50길 6 (청음회관)","서울특별시 강남구 역삼동 681-50","87.00","14","","127.0423580","37.5094060","203745.05517539","545548.91129626"
"2026","1168064000","특정계층이용시설","회원이용시설","강남구1인가구커뮤니티센터","서울특별시 강남구 테헤란로8길 36","서울특별시 강남구 역삼동 827-61","180.00","50","","127.0318450","37.4964920","202816.04003532","544115.25744167"
"2026","1168064000","특정계층이용시설","특수근로자 쉼터","이동노동자쉼터(파이낸스센터후면)","서울특별시 강남구 테헤란로 152 (강남파이낸스센터)","서울특별시 강남구 역삼동 737","10.00","3","","127.0364600","37.4997850","203224.00099421","544480.88573256"
"2026","1168064000","특정계층이용시설","특수근로자 쉼터","이동노동자쉼터(강남취창업허브센터후면)","서울특별시 강남구 역삼로 160 (강남취창업허브센터)","서울특별시 강남구 역삼동 789-11","5.10","1","","127.0366630","37.4949050","203242.16238059","543939.27618128"
"2026","1168064000","특정계층이용시설","회원이용시설","강남시니어플라자","서울특별시 강남구 봉은사로 332 (역삼동)","서울특별시 강남구 역삼동 682-8","33.00","10","","127.0432192","37.5097588","203821.17963569","545588.10221303"
"2026","1168064000","특정계층이용시설","회원이용시설","상방교경로당","서울특별시 강남구 봉은사로24길 70","서울특별시 강남구 역삼동 632-13","179.00","54","","127.0318787","37.5023877","202818.79848299","544769.60468727"
"2026","1168064000","특정계층이용시설","회원이용시설","하방교경로당","서울특별시 강남구 역삼로11길 9-7","서울특별시 강남구 역삼동 752-11","321.00","50","","127.0345716","37.4952906","203057.20111437","543982.00276826"
"2026","1171064700","특정계층이용시설","회원이용시설","송파꿈에그린경로당","서울특별시 송파구 위례광장로 121 (위례24단지 2403동)","서울특별시 송파구 장지동 901","230.06","32","누구나 무더위쉼터 이용가능에 동의","127.1395690","37.4762760","212345.35752846","541880.22089507"
"2026","1171064700","특정계층이용시설","회원이용시설","위례포레샤인18단지경로당","서울특별시 송파구 위례북로4길 12 (위례포레샤인 18단지)","서울특별시 송파구 거여동 648","232.30","49","누구나 무더위쉼터 이용가능에 동의","127.1519910","37.4876570","213442.08775298","543145.06262492"
"2026","1171064700","공공시설","복지?문화?체육시설","송파위례도서관","서울특별시 송파구 위례광장로 210 (위례동주민센터)","서울특별시 송파구 장지동 882","914.00","140","","127.1439480","37.4811420","212731.86974386","542420.86539402"
"2026","1171064700","특정계층이용시설","회원이용시설","송파와이즈더샵경로당","서울특별시 송파구 위례광장로 270 (송파와이즈더샵 104동)","서울특별시 송파구 장지동 895","114.34","28","누구나 무더위쉼터 이용가능에 동의","127.1432320","37.4758120","212669.44096527","541829.20958936"
"2026","1171064700","특정계층이용시설","회원이용시설","송파더센트레아파트경로당","서울특별시 송파구 위례광장로 163 (송파더센트레 2212동)","서울특별시 송파구 장지동 879","150.66","49","누구나 무더위쉼터 이용가능에 동의","127.1413330","37.4786110","212501.00051199","542139.60755833"
"2026","1171064700","특정계층이용시설","회원이용시설","위례포레샤인13단지경로당","서울특별시 송파구 위례서이로 25 (거여동, 위례포레샤인 13단지)","서울특별시 송파구 거여동 599","225.74","40","누구나 무더위쉼터 이용가능에 동의","127.1377144","37.4823825","212180.32049788","542557.71985273"
"2026","1171064700","특정계층이용시설","회원이용시설","위례포레샤인경로당","서울특별시 송파구 위례순환로 477","서울특별시 송파구 장지동 905","430.39","112","누구나 무더위쉼터 이용가능에 동의","127.1352796","37.4761923","211965.95851972","541870.37762179"
"2026","1171064700","공공시설","공공청사","위례동주민센터","서울특별시 송파구 위례광장로 210","서울특별시 송파구 장지동 882","2,550.00","30","","127.1439239","37.4811530","212729.73628697","542422.08299007"
"2026","1171065000","공공시설","복지?문화?체육시설","잠실종합사회복지관","서울특별시 송파구 올림픽로12길 12 (잠실사회복지관)","서울특별시 송파구 잠실동 188-1","","","","127.0826840","37.5104980","207310.34637602","545672.47830401"
"2026","1171065000","공공시설","복지?문화?체육시설","소나무언덕잠실본동도서관","서울특별시 송파구 탄천동로 205 (소나무언덕잠실본동 도서관)","서울특별시 송파구 잠실동 306","510.00","105","","127.0788730","37.5031020","206974.09210747","544851.32777547"
"2026","1171065000","공공시설","복지?문화?체육시설","잠실청소년센터","서울특별시 송파구 올림픽로8길 22","서울특별시 송파구 잠실동 194-7","","","","127.0801340","37.5096390","207084.97419645","545576.94519694"
"2026","1171065000","특정계층이용시설","회원이용시설","신잠실경로당","서울특별시 송파구 백제고분로18길 20-36","서울특별시 송파구 잠실동 319","106.84","39","경로당 측에서 '누구나 이용 가능'에 동의 하였음.","127.0822620","37.5039130","207273.67494007","544941.59487489"
"2026","1171065000","특정계층이용시설","회원이용시설","우성4차경로당","서울특별시 송파구 백제고분로18길 30 (우성아파트 관리소)","서울특별시 송파구 잠실동 320","32.00","40","경로당 측에서 '누구나 이용 가능'에 동의 하였음.","127.0828080","37.5031510","207322.02714099","544857.06501892"
"2026","1171065000","특정계층이용시설","회원이용시설","신천경로당","서울특별시 송파구 석촌호수로12길 1-17 (신천노인정)","서울특별시 송파구 잠실동 209-4","159.98","39","누구나 무더위쉼터 이용가능에 동의","127.0866300","37.5082290","207659.45626525","545420.96212325"
"2026","1171065000","특정계층이용시설","회원이용시설","잠전경로당","서울특별시 송파구 백제고분로 145 (잠실본동복합청사)","서울특별시 송파구 잠실동 230-4","103.36","58","경로당 측에서 '누구나 이용 가능'에 동의 하였음.","127.0831870","37.5060660","207355.25300427","545180.62212739"
"2026","1156069000","특정계층이용시설","회원이용시설","래미안에스티움2경로당","서울특별시 영등포구 신풍로 77 (신길동, 래미안에스티움)","서울특별시 영등포구 신길동 4950","96.85","29","","126.9130025","37.5007996","192307.28868162","544596.42412887"
"2026","1156069000","특정계층이용시설","회원이용시설","구립신길7동경로당","서울특별시 영등포구 여의대방로43길 10","서울특별시 영등포구 신길동 897-3","314.00","54","","126.9214080","37.5064253","193051.06245012","545220.15059735"
"2026","1156070000","특정계층이용시설","회원이용시설","한신2차아파트경로당","서울특별시 영등포구 디지털로69길 13 (대림동1차한신아파트 101동)","서울특별시 영등포구 대림동 887-1","","","","126.9036500","37.4945580","191479.58913338","543904.49298055"
"2026","1156070000","특정계층이용시설","회원이용시설","현대아파트경로당","서울특별시 영등포구 시흥대로187길 12 (대림동현대아파트)","서울특별시 영등포구 대림동 946-1","","","","126.9083170","37.4931710","191892.15084003","543750.14185606"
"2026","1156070000","특정계층이용시설","회원이용시설","아델포레아파트경로당","서울특별시 영등포구 신길로 29 (e편한세상 영등포 아델포레 111동)","서울특별시 영등포구 대림동 1127","","","","126.9066460","37.4944390","191744.51798568","543891.01855730"
"2026","1156070000","특정계층이용시설","회원이용시설","신대림2차신동아파밀리에경로당","서울특별시 영등포구 디지털로 420 (보라매 신동아파밀리에 101동)","서울특별시 영등포구 대림동 1125","","","","126.9053350","37.4930770","191628.43157067","543739.97010483"
"2026","1156070000","공공시설","복지?문화?체육시설","대림1동작은도서관","서울특별시 영등포구 디지털로 441","서울특별시 영등포구 대림동 899-2","182.00","30","","126.9059076","37.4954555","191679.33254698","544003.90183893"
"2026","1156070000","공공시설","공공청사","대림1동주민센터","서울특별시 영등포구 디지털로 441","서울특별시 영등포구 대림동 899-2","1,853.80","30","","126.9059350","37.4954770","191681.75793645","544006.28563750"
"2026","1156070000","특정계층이용시설","회원이용시설","구립대림1동경로당","서울특별시 영등포구 디지털로 441","서울특별시 영등포구 대림동 899-2","251.00","30","","126.9059350","37.4954770","191681.75793645","544006.28563750"
"2026","1156070000","특정계층이용시설","회원이용시설","구립영인경로당","서울특별시 영등포구 도림로58길 11","서울특별시 영등포구 대림동 759-12","132.00","65","","126.9027253","37.4960638","191397.98887104","544071.70129355"
"2026","1156071000","특정계층이용시설","회원이용시설","신대림한솔솔파크경로당","서울특별시 영등포구 도림천로 431 (新 대림 한솔 솔파크 101동)","서울특별시 영등포구 대림동 1123","35.90","25","","126.8995730","37.4872880","191118.19151709","543097.99498887"
"2026","1156071000","특정계층이용시설","회원이용시설","문영칸타빌레경로당","서울특별시 영등포구 도림천로 391 (대림동문영칸타빌레아파트 101동)","서울특별시 영등포구 대림동 1061","101.00","35","","126.8971910","37.4897910","190907.82969251","543376.02250420"
"2026","1156071000","공공시설","복지?문화?체육시설","서울디지털동행플라자영등포센터","서울특별시 영등포구 디지털로37나길 21","서울특별시 영등포구 대림동 1072-25","825.00","80","","126.8996480","37.4914180","191125.31316795","543556.36373361"
"2026","1156071000","공공시설","복지?문화?체육시설","대림2동작은도서관","서울특별시 영등포구 대림로23길 25","서울특별시 영등포구 대림동 705","68.00","16","","126.8981000","37.4926000","190988.55686712","543687.69734965"
"2026","1156071000","공공시설","공공청사","대림2동주민센터","서울특별시 영등포구 대림로23길 25","서울특별시 영등포구 대림동 705","80.00","24","","126.8982290","37.4927120","190999.97831871","543700.11554611"
"2026","1156071000","특정계층이용시설","회원이용시설","구립다사랑경로당","서울특별시 영등포구 대림로23가길 5","서울특별시 영등포구 대림동 703-6","192.00","30","","126.8992110","37.4928110","191086.83234367","543711.00981909"
"2026","1156071000","특정계층이용시설","회원이용시설","구립큰숲경로당","서울특별시 영등포구 대림로7길 11-13 (대림동)","서울특별시 영등포구 대림동 990-93","253.70","80","","126.9043883","37.4887630","191544.22515134","543261.25720550"
"2026","1162061500","특정계층이용시설","회원이용시설","신봉(아)경로당","서울특별시 관악구 양녕로6나길 18 (신봉아파트 상가동)","서울특별시 관악구 봉천동 1705","55.00","7","","126.9496020","37.4849220","195542.63837578","542831.85607633"
"2026","1162061500","특정계층이용시설","회원이용시설","중앙경로당","서울특별시 관악구  은천로26길  14   (봉천동)","서울특별시 관악구 봉천동 457-208","199.54","25","","126.9504127","37.4859292","195614.39817850","542943.60388216"
"2026","1162061500","특정계층이용시설","회원이용시설","장수경로당","서울특별시 관악구 양녕로6다길 11-4","서울특별시 관악구 봉천동 1512-9","94.00","12","","126.9493680","37.4844640","195521.91532385","542781.03524426"
"2026","1162061500","공공시설","공공청사","중앙동주민센터","서울특별시 관악구 양녕로6다길 7 (봉천동)","서울특별시 관악구 봉천동 1512-7","704.47","14","","126.9497545","37.4841932","195556.08280172","542750.96171892"
"2026","1162061500","공공시설","복지?문화?체육시설","중앙사회복지관","서울특별시 관악구  봉천로41길  33   (봉천동)","서울특별시 관악구 봉천동 890-7","66.00","17","","126.9480710","37.4843604","195407.19741158","542769.59949493"
"2026","1162062500","특정계층이용시설","회원이용시설","반석푸른숲경로당","서울특별시 관악구 인헌16다길 14 (반석푸른숲아파트 102동)","서울특별시 관악구 봉천동 1723","41.00","5","","126.9656270","37.4686920","196959.28359276","541029.90542294"
"2026","1162062500","특정계층이용시설","회원이용시설","낙성대현대(아)경로당","서울특별시 관악구 남부순환로248길 56 (낙성대현대아파트)","서울특별시 관악구 봉천동 181-6","142.00","18","","126.9658240","37.4723710","196976.85884454","541438.21836669"
"2026","1162062500","특정계층이용시설","회원이용시설","은천2단지(아)경로당","서울특별시 관악구 인헌12길 46-1 (은천아파트 204동)","서울특별시 관악구 봉천동 1707-1","99.00","13","","126.9647700","37.4703650","196883.54080982","541215.61379711"
"2026","1162062500","특정계층이용시설","회원이용시설","인헌경로당","서울특별시 관악구  낙성대역3길  6-6  (봉천동)","서울특별시 관악구 봉천동 1709-5","200.00","25","","126.9618197","37.4758529","196622.80307116","541824.79852462"
"2026","1162062500","특정계층이용시설","회원이용시설","덕양경로당","서울특별시 관악구 인헌4길 20","서울특별시 관악구 봉천동 1637-13","400.00","50","","126.9659070","37.4748250","196984.29945937","541710.57668622"
"2026","1162062500","특정계층이용시설","회원이용시설","밤골경로당","서울특별시 관악구 인헌3가길 8","서울특별시 관악구 봉천동 1642-4","98.00","13","","126.9673560","37.4739000","197112.43535107","541607.86870401"
"2026","1162062500","공공시설","공공청사","인헌동주민센터","서울특별시 관악구 남부순환로246가길 20 (봉천동)","서울특별시 관악구 봉천동 1635-40","500.00","28","","126.9653310","37.4751180","196933.36127808","541743.11435259"
"2026","1162063000","특정계층이용시설","회원이용시설","구립예촌경로당","서울특별시 관악구 남현길 41 (남현동)","서울특별시 관악구 남현동 1083-1","198.00","25","","126.9768906","37.4745367","197955.84732387","541678.28418852"
"2026","1162063000","특정계층이용시설","회원이용시설","관수경로당","서울특별시 관악구 승방3나길 14","서울특별시 관악구 남현동 602-196","63.00","8","","126.9805400","37.4728800","198278.61869944","541494.33982199"
"2026","1162063000","공공시설","공공청사","남현동주민센터","서울특별시 관악구 남현1가길 29 (남현동)","서울특별시 관악구 남현동 1086-1","172.00","20","","126.9778753","37.4746879","198042.95336194","541695.04443768"
"2026","1168064000","공공시설","공공청사","역삼1동주민센터","서울특별시 강남구  역삼로7길  16   (역삼동)","서울특별시 강남구 역삼동 829-20","531.00","40","","127.0332825","37.4953738","202943.20144549","543991.19579478"
"2026","1168065000","특정계층이용시설","회원이용시설","역삼노인복지관","서울특별시 강남구 도곡로27길 27 (역삼2노인복지센터)","서울특별시 강남구 역삼동 781-34","33.30","10","","127.0418440","37.4945600","203700.34278275","543901.17674658"
"2026","1168065000","특정계층이용시설","회원이용시설","테헤란아이파크실버클럽","서울특별시 강남구 테헤란로52길 16 (역삼동, 테헤란아이파크)","서울특별시 강남구 역삼동 709-5","141.00","43","","127.0460610","37.5023902","204072.83466705","544770.40141754"
"2026","1168065000","특정계층이용시설","회원이용시설","역삼시니어하우스","서울특별시 강남구 언주로79길 30-3 (역삼동, )","서울특별시 강남구 역삼동 724-5","212.22","64","","127.0414000","37.4992000","203660.85252646","544416.13899815"
"2026","1168065000","공공시설","공공청사","역삼2동주민센터","서울특별시 강남구  도곡로43길  25   (역삼동)","서울특별시 강남구 역삼동 761-26","123.00","37","","127.0468166","37.4959747","204140.00098461","544058.39708731"
"2026","1168065500","특정계층이용시설","회원이용시설","도곡1노인복지관","서울특별시 강남구 강남대로44길 25","서울특별시 강남구 도곡동 950-10","36.00","11","","127.0356200","37.4863760","203150.28654676","542992.63378677"
"2026","1168065500","공공시설","공공청사","도곡1동주민센터","서울특별시 강남구  도곡로18길  57   (도곡동)","서울특별시 강남구 도곡동 892-6","648.00","50","","127.0388787","37.4883118","203438.40217849","543207.59607141"
"2026","1168065600","특정계층이용시설","회원이용시설","매봉시니어센터","서울특별시 강남구 남부순환로378길 20 (더 피크 빌딩)","서울특별시 강남구 도곡동 420-10","30.00","8","","127.0461640","37.4850110","204082.88814654","542841.54186902"
"2026","1168065600","특정계층이용시설","회원이용시설","삼성래미안경로당","서울특별시 강남구 남부순환로 2803 (도곡동, 삼성래미안아파트)","서울특별시 강남구 도곡동 91-5","115.00","35","","127.0506262","37.4897643","204477.25536934","543369.29833308"
"2026","1168065600","특정계층이용시설","회원이용시설","개포4차우성경로당","서울특별시 강남구 언주로 117  (도곡동, 개포4차우성아파트)","서울특별시 강남구 도곡동 465","34.00","100","","127.0492425","37.4853497","204355.14064451","542879.27103937"
"2026","1168065600","공공시설","공공청사","도곡2동주민센터","서울특별시 강남구  남부순환로378길  34-9  (도곡동)","서울특별시 강남구 도곡동 459","463.00","40","","127.0464155","37.4836996","204105.20334513","542696.00477905"
"2026","1168066000","공공시설","공공청사","개포1동주민센터","서울특별시 강남구 선릉로 35 (공공청사(주민센터/지구대))","서울특별시 강남구 개포동 660-1","102.00","15","","127.0588710","37.4831440","205206.86451634","542634.95648734"
"2026","1168066000","특정계층이용시설","회원이용시설","경남아파트경로당","서울특별시 강남구 언주로 110 (개포동, 경남아파트)","서울특별시 강남구 개포동 649","42.00","13","","127.0542472","37.4846180","204797.81674936","542798.30529120"
"2026","1168067000","공공시설","복지?문화?체육시설","일원스포츠문화센터","서울특별시 강남구 영동대로 22 (디에이치자이 개포)","서울특별시 강남구 일원동 743","180.00","54","","127.0752040","37.4908120","206650.76232997","543487.03192619"
"2026","1168067000","공공시설","공공청사","개포2동주민센터","서울특별시 강남구 개포로 511 (개포동)","서울특별시 강남구 개포동 182","117.42","36","","127.0691000","37.4899000","206111.02147607","543385.39815517"
"2026","1168067500","특정계층이용시설","회원이용시설","하상장애인복지관","서울특별시 강남구 개포로 613 (하상장애인복지관)","서울특별시 강남구 개포동 12-5","105.00","15","","127.0750390","37.4925000","206636.02100176","543674.36617672"
"2026","1168067500","특정계층이용시설","회원이용시설","강남장애인복지관","서울특별시 강남구 개포로 605 (강남장애인 문화복지관)","서울특별시 강남구 개포동 12-10","88.00","18","","127.0734630","37.4919960","206496.69218742","543618.31883828"
"2026","1171065000","공공시설","공공청사","잠실본동주민센터","서울특별시 송파구 백제고분로 145 (잠실동)","서울특별시 송파구 잠실동 230-4","696.30","20","","127.0831000","37.5061000","207347.55727864","545184.38889524"
"2026","1171067000","공공시설","복지?문화?체육시설","송파어린이도서관","서울특별시 송파구 올림픽로 105 (어린이도서관)","서울특별시 송파구 잠실동 19-6","1,273.00","250","","127.0824180","37.5121100","207286.67178483","545851.36916645"
"2026","1171067000","특정계층이용시설","회원이용시설","리센츠경로당","서울특별시 송파구 올림픽로 135 (리센츠 218동)","서울특별시 송파구 잠실동 22","317.82","49","누구나 무더위쉼터 이용가능에 동의","127.0905550","37.5132010","208005.95708602","545973.11757098"
"2026","1171067000","특정계층이용시설","회원이용시설","엘스어르신쉼터경로당","서울특별시 송파구 올림픽로 99 (잠실엘스 130동)","서울특별시 송파구 잠실동 19","297.67","47","누구나 무더위쉼터 이용가능에 동의","127.0839910","37.5146700","207425.48894908","546135.61968382"
"2026","1171067000","특정계층이용시설","회원이용시설","잠실엘스경로당","서울특별시 송파구 올림픽로 99 (잠실엘스 160동)","서울특별시 송파구 잠실동 19","365.00","56","누구나 무더위쉼터 이용가능에 동의","127.0796780","37.5142620","207044.22287882","546090.00520180"
"2026","1171072000","공공시설","공공청사","잠실2동주민센터","서울특별시 송파구 올림픽로 159 (잠실2동주민센터)","서울특별시 송파구 잠실동 22-7","1,748.97","20","","127.0885170","37.5119450","207825.90884472","545833.54605384"
"2026","1171068000","공공시설","복지?문화?체육시설","소나무언덕2호도서관","서울특별시 송파구 석촌호수로 155 (잠실3동자치회관2관)","서울특별시 송파구 잠실동 44-4","329.00","68","","127.0941750","37.5072670","208326.66008854","545314.83329410"
"2026","1171068000","특정계층이용시설","회원이용시설","잠실5단지경로당","서울특별시 송파구 송파대로 567 (잠실주공아파트 관리사무실 경로당)","서울특별시 송파구 잠실동 27","205.00","35","누구나 무더위쉼터 이용가능에 동의","127.0944640","37.5159540","208351.24463296","546279.00553559"
"2026","1171068000","특정계층이용시설","회원이용시설","레이크팰리스경로당","서울특별시 송파구 잠실로 88 (레이크팰리스 127동)","서울특별시 송파구 잠실동 44","332.00","40","누구나 무더위쉼터 이용가능에 동의","127.0949130","37.5078450","208391.84706152","545379.04946409"
"2026","1171068000","특정계층이용시설","회원이용시설","트리지움경로당","서울특별시 송파구 잠실로 62 (트리지움 321동)","서울특별시 송파구 잠실동 35","358.22","45","누구나 무더위쉼터 이용가능에 동의","127.0900320","37.5093600","207960.12660367","545546.77103672"
"2026","1171068000","공공시설","공공청사","잠실3동주민센터","서울특별시 송파구 잠실로 51-31 (잠실3동주민센터)","서울특별시 송파구 잠실동 27-4","591.34","20","","127.0942380","37.5132810","208331.56187265","545982.31630911"
"2026","1171069000","특정계층이용시설","회원이용시설","파크리오4경로당","서울특별시 송파구 올림픽로 435 (파크리오 305동)","서울특별시 송파구 신천동 20","243.00","23","누구나 무더위쉼터 이용가능에 동의","127.1126760","37.5215670","209960.56069502","546903.75046012"
"2026","1171069000","특정계층이용시설","회원이용시설","파크리오3경로당","서울특별시 송파구 올림픽로 435 (파크리오 217동)","서울특별시 송파구 신천동 20","243.00","33","누구나 무더위쉼터 이용가능에 동의","127.1105760","37.5219930","209774.86501592","546950.81085546"
"2026","1171069000","특정계층이용시설","회원이용시설","파크리오2경로당","서울특별시 송파구 올림픽로 435 (파크리오 212동)","서울특별시 송파구 신천동 20","243.00","36","누구나 무더위쉼터 이용가능에 동의","127.1087010","37.5209510","209609.24950141","546834.96870992"
"2026","1171069000","특정계층이용시설","회원이용시설","파크리오1경로당","서울특별시 송파구 올림픽로 435 (파크리오 117동)","서울특별시 송파구 신천동 17","243.00","25","누구나 무더위쉼터 이용가능에 동의","127.1068540","37.5202780","209446.05811509","546760.08707810"
"2026","1156071000","특정계층이용시설","회원이용시설","구립행복경로당","서울특별시 영등포구 디지털로53길 6-10 (대림동)","서울특별시 영등포구 대림동 1033-12","201.00","61","","126.9015005","37.4912322","191289.11853648","543535.56933338"
"2026","1156071000","특정계층이용시설","회원이용시설","구립대동경로당","서울특별시 영등포구 대림로21길 5","서울특별시 영등포구 대림동 832-2","63.00","36","","126.9008013","37.4927194","191227.45815074","543700.69402371"
"2026","1156072000","특정계층이용시설","회원이용시설","대림성원아파트경로당","서울특별시 영등포구 대림로 256 (성원아파트 101동)","서울특별시 영등포구 대림동 650","","","","126.8964880","37.5037840","190847.36603450","544929.13205434"
"2026","1156072000","공공시설","복지?문화?체육시설","YDP미래평생학습관","서울특별시 영등포구 도신로4길 20 (한국방송통신대학교)","서울특별시 영등포구 대림동 786-4","478.00","20","","126.8959350","37.5016440","190798.20658149","544691.67350916"
"2026","1156072000","특정계층이용시설","회원이용시설","코오롱아파트경로당","서울특별시 영등포구 도영로 2-5 (대림동코오롱아파트)","서울특별시 영등포구 대림동 607-1","","","","126.8948310","37.5069940","190701.25055158","545285.56336508"
"2026","1156072000","특정계층이용시설","회원이용시설","대림3동현대3차아파트경로당","서울특별시 영등포구 도신로 31 (현대3차아파트 노인정)","서울특별시 영등포구 대림동 608-1","","","","126.8957640","37.5055470","190783.56594365","545124.87309799"
"2026","1156072000","특정계층이용시설","회원이용시설","현대1차아파트","서울특별시 영등포구 도신로4길 10 (현대아파트 상가동)","서울특별시 영등포구 대림동 785-1","","","","126.8949600","37.5022280","190712.06596710","544756.58576251"
"2026","1156072000","특정계층이용시설","회원이용시설","신동아아파트경로당","서울특별시 영등포구 대림로31길 40 (신동아상가 상가)","서울특별시 영등포구 대림동 777-3","","","","126.8948950","37.4953240","190705.46280536","543990.33749953"
"2026","1156072000","특정계층이용시설","회원이용시설","우성아파트경로당","서울특별시 영등포구 도림로 187 (우성아파트 관리사무소)","서울특별시 영등포구 대림동 696","","","","126.9005600","37.4955370","191206.44936503","544013.43342467"
"2026","1156072000","공공시설","공공청사","대림3동주민센터","서울특별시 영등포구 가마산로 364 (성락빌딩)","서울특별시 영등포구 대림동 682-2","300.00","20","","126.8990050","37.5009080","191069.57919966","544609.69126716"
"2026","1156072000","특정계층이용시설","회원이용시설","구립원지경로당","서울특별시 영등포구 도림로47길 28","서울특별시 영등포구 대림동 690","92.40","50","","126.8996000","37.4977000","191121.81191996","544253.58846102"
"2026","1156072000","특정계층이용시설","회원이용시설","구립대림3동경로당","서울특별시 영등포구 대림로41길 12 (대림동)","서울특별시 영등포구 대림동 786-28","280.00","50","","126.8958321","37.5010539","190789.03531014","544626.19008118"
"2026","1156072000","특정계층이용시설","회원이용시설","구립동심경로당","서울특별시 영등포구 대림로35길 7","서울특별시 영등포구 대림동 742","132.00","60","","126.8973390","37.4987505","190922.00294549","544370.39602712"
"2026","1156072000","특정계층이용시설","회원이용시설","구립신우경로당","서울특별시 영등포구 가마산로47길 13","서울특별시 영등포구 대림동 657","82.00","35","","126.8991000","37.5036000","191078.29984000","544908.45959548"
"2026","1156072000","특정계층이용시설","회원이용시설","구립두암경로당","서울특별시 영등포구 도림로31길 14-1","서울특별시 영등포구 대림동 808-4","114.00","68","","126.8955405","37.4936612","190762.34021338","543805.72480411"
"2026","1159051000","특정계층이용시설","회원이용시설","건영아파트경로당","서울특별시 동작구 만양로 26 (건영아파트 관리동,노인정,주민복지시설)","서울특별시 동작구 노량진동 324","195.00","50","","126.9495170","37.5074510","195536.46175444","545332.28569053"
"2026","1159051000","특정계층이용시설","회원이용시설","형인한강아파트경로당","서울특별시 동작구 만양로 36 (형인한강아파트)","서울특별시 동작구 노량진동 331","24.00","10","","126.9483140","37.5077080","195430.11217177","545360.86714008"
"2026","1162064500","특정계층이용시설","회원이용시설","성우(아)경로당","서울특별시 관악구 남부순환로198길 7 (성우아파트 101동)","서울특별시 관악구 신림동 10-622","75.00","10","","126.9372850","37.4836700","194453.19051930","542693.55503137"
"2026","1162064500","특정계층이용시설","회원이용시설","신본경로당","서울특별시 관악구 남부순환로200다길 7 (신림동)","서울특별시 관악구 신림동 1510-6","353.00","44","","126.9364927","37.4825952","194383.03531443","542574.31345763"
"2026","1162064500","특정계층이용시설","회원이용시설","서원경로당","서울특별시 관악구 서원3길 10","서울특별시 관악구 신림동 409-26","238.00","30","","126.9332280","37.4768320","194093.83214689","541934.87482053"
"2026","1162064500","특정계층이용시설","회원이용시설","신관경로당","서울특별시 관악구 신림로48길 25","서울특별시 관악구 신림동 91-50","396.00","50","","126.9334510","37.4794020","194113.75869820","542220.09653319"
"2026","1162064500","공공시설","공공청사","서원동주민센터","서울특별시 관악구 신림로 282 (신림동)","서울특별시 관악구 신림동 1641-65","1,311.00","43","","126.9312704","37.4797827","193920.91602632","542262.48770536"
"2026","1162065500","특정계층이용시설","회원이용시설","동부(아)경로당","서울특별시 관악구 신원로 26 (신림동부아파트 주차요금소)","서울특별시 관악구 신림동 1695","84.00","11","","126.9291850","37.4805460","193736.52757510","542347.34051815"
